label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	category	namespace	recall	track	clade	median_pident
c_glabrata.rbh.all	SYN_GO0170038	BP	50	33	0.9281140923637348	c_glabrata	rbh	all	conserved	biological_process	0.4754098360655737	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1901293	BP	50	50	0.9651535526192794	c_glabrata	rbh	all	conserved	biological_process	0.6764705882352942	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1901700	BP	50	50	0.6219201472164795	c_glabrata	rbh	all	other	biological_process	0.2702702702702703	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1902493	BP	50	39	0.855317875784636	c_glabrata	rbh	all	other	cellular_component	0.3975903614457831	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1902679	BP	50	50	0.9147338684440318	c_glabrata	rbh	all	other	biological_process	0.1888888888888888	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1902903	BP	50	50	0.7359840121164031	c_glabrata	rbh	all	other	biological_process	0.2869565217391304	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1902911	BP	50	46	0.8231322807610262	c_glabrata	rbh	all	other	cellular_component	0.1810699588477366	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1903046	BP	50	50	0.7733396146212784	c_glabrata	rbh	all	specific	biological_process	0.3804034582132565	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1905368	BP	50	46	0.858766647237928	c_glabrata	rbh	all	other	cellular_component	0.3255813953488372	fungi	fungi	58.1
c_glabrata.rbh.all	SYN_GO1990204	BP	50	23	0.7255809235763365	c_glabrata	rbh	all	other	cellular_component	0.3461538461538461	fungi	fungi	58.1
cryptococcus.rbh.all	SYN_GO0000041	BP	48	31	0.8891291667277692	cryptococcus	rbh	all	other	biological_process	0.5416666666666666	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000075	BP	50	45	0.8494007068002711	cryptococcus	rbh	all	specific	biological_process	0.1510067114093959	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000082	BP	50	30	0.7232889869557383	cryptococcus	rbh	all	conserved	biological_process	0.1386138613861386	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000280	BP	50	50	0.870640742843434	cryptococcus	rbh	all	other	biological_process	0.2	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000315	BP	9	11	0.8187595310224902	cryptococcus	rbh	all	other	cellular_component	0.6666666666666666	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000747	BP	50	10	0.6034682144709561	cryptococcus	rbh	all	specific	biological_process	0.0699300699300699	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000775	BP	50	32	0.7481443458836227	cryptococcus	rbh	all	other	cellular_component	0.1176470588235294	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000785	BP	50	50	0.9383939919559284	cryptococcus	rbh	all	other	cellular_component	0.2394366197183098	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000956	BP	50	50	0.9740649365312104	cryptococcus	rbh	all	conserved	biological_process	0.4247311827956989	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0000966	BP	50	42	0.89864530306352	cryptococcus	rbh	all	conserved	biological_process	0.4189189189189189	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0003697	BP	50	50	0.8986079530350253	cryptococcus	rbh	all	other	molecular_function	0.3018867924528302	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0003729	BP	50	50	0.937305012049914	cryptococcus	rbh	all	other	molecular_function	0.3963414634146341	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0005198	BP	50	23	0.6885779205698255	cryptococcus	rbh	all	other	molecular_function	0.1769911504424778	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0005684	BP	45	31	0.9391543486121025	cryptococcus	rbh	all	other	cellular_component	0.5777777777777777	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0005741	BP	50	46	0.9010390472226996	cryptococcus	rbh	all	other	cellular_component	0.4823529411764706	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0005774	BP	50	50	0.9037135223313342	cryptococcus	rbh	all	other	cellular_component	0.46875	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0005856	BP	50	50	0.8362192566013564	cryptococcus	rbh	all	other	cellular_component	0.1377410468319559	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0005934	BP	50	17	0.7068563406483068	cryptococcus	rbh	all	other	cellular_component	0.0705394190871369	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006260	BP	50	50	0.9067261617812372	cryptococcus	rbh	all	conserved	biological_process	0.2523364485981308	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006312	BP	50	42	0.9598594145292794	cryptococcus	rbh	all	conserved	biological_process	0.3046875	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006352	BP	50	50	0.9069553593267208	cryptococcus	rbh	all	conserved	biological_process	0.5132743362831859	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006356	BP	50	30	0.9131754294049454	cryptococcus	rbh	all	other	biological_process	0.1736526946107784	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006367	BP	50	50	0.9351672850231671	cryptococcus	rbh	all	conserved	biological_process	0.543859649122807	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006400	BP	50	33	0.9155150468012656	cryptococcus	rbh	all	conserved	biological_process	0.5660377358490566	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006403	BP	50	33	0.8764356192118807	cryptococcus	rbh	all	other	biological_process	0.1675392670157068	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006417	BP	50	39	0.924479840497319	cryptococcus	rbh	all	other	biological_process	0.3109243697478991	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0006457	BP	50	13	0.583561896234524	cryptococcus	rbh	all	conserved	biological_process	0.1594202898550724	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0007062	BP	50	31	0.8851173875502065	cryptococcus	rbh	all	conserved	biological_process	0.1631578947368421	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0007093	BP	50	30	0.8572609324289523	cryptococcus	rbh	all	specific	biological_process	0.1115241635687732	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0007114	BP	50	9	0.3653820000339324	cryptococcus	rbh	all	specific	biological_process	0.0583333333333333	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0007127	BP	50	50	0.9197141941980256	cryptococcus	rbh	all	specific	biological_process	0.2690763052208835	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0007131	BP	50	50	0.9052980481615296	cryptococcus	rbh	all	specific	biological_process	0.4049586776859504	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0007165	BP	50	34	0.911540544647998	cryptococcus	rbh	all	specific	biological_process	0.0873015873015873	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0008047	BP	50	9	0.70284862872259	cryptococcus	rbh	all	other	molecular_function	0.0616438356164383	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0008168	BP	50	35	0.7669684966460071	cryptococcus	rbh	all	other	molecular_function	0.48	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0008610	BP	50	50	0.9722845424301604	cryptococcus	rbh	all	conserved	biological_process	0.7027027027027027	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0009303	BP	50	24	0.9257101713676488	cryptococcus	rbh	all	conserved	biological_process	0.4444444444444444	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0009966	BP	50	37	0.8372817632520079	cryptococcus	rbh	all	other	biological_process	0.1583710407239819	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0010008	BP	50	50	0.8711628845645475	cryptococcus	rbh	all	other	cellular_component	0.3846153846153846	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0010638	BP	50	19	0.5965996694278151	cryptococcus	rbh	all	other	biological_process	0.0478723404255319	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0010927	BP	50	0	0.0	cryptococcus	rbh	all	specific	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0015748	BP	50	50	0.8958449290923309	cryptococcus	rbh	all	other	biological_process	0.3660130718954248	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0015934	BP	33	22	0.7956282168997226	cryptococcus	rbh	all	other	cellular_component	0.4545454545454545	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0016051	BP	50	50	0.8960392080976479	cryptococcus	rbh	all	conserved	biological_process	0.6146788990825688	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0016241	BP	50	8	0.6143481888391655	cryptococcus	rbh	all	other	biological_process	0.0462427745664739	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0016616	BP	50	38	0.87296819943056	cryptococcus	rbh	all	other	molecular_function	0.4125	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0017076	BP	50	1	0.2440035661398729	cryptococcus	rbh	all	other	molecular_function	0.0119047619047619	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0018193	BP	35	7	0.7849279527410644	cryptococcus	rbh	all	conserved	biological_process	0.2	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0019216	BP	50	0	0.0	cryptococcus	rbh	all	other	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0019752	BP	50	50	0.9552259026538944	cryptococcus	rbh	all	conserved	biological_process	0.6885245901639344	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0019954	BP	50	9	0.3653820000339324	cryptococcus	rbh	all	specific	biological_process	0.0583333333333333	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0030010	BP	50	0	0.0	cryptococcus	rbh	all	other	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0030135	BP	50	28	0.7525011546291247	cryptococcus	rbh	all	other	cellular_component	0.2903225806451613	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0030435	BP	50	0	0.0	cryptococcus	rbh	all	specific	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0030476	BP	50	0	0.0	cryptococcus	rbh	all	specific	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0030479	BP	50	19	0.8184159982602839	cryptococcus	rbh	all	other	cellular_component	0.1621621621621621	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0030674	BP	50	47	0.8844581456089069	cryptococcus	rbh	all	other	molecular_function	0.4567901234567901	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0030695	BP	50	24	0.8385284924100085	cryptococcus	rbh	all	other	molecular_function	0.1696428571428571	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0031505	BP	50	12	0.6017057119377012	cryptococcus	rbh	all	other	biological_process	0.144927536231884	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0032502	BP	50	1	0.3632022161634999	cryptococcus	rbh	all	specific	biological_process	0.0072992700729927	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0032553	BP	50	1	0.2415981000491417	cryptococcus	rbh	all	other	molecular_function	0.0106382978723404	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0032786	BP	50	50	0.913694382305398	cryptococcus	rbh	all	other	biological_process	0.2810810810810811	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0033043	BP	50	49	0.7992815581817619	cryptococcus	rbh	all	other	biological_process	0.0955165692007797	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0034399	BP	2	0	0.0	cryptococcus	rbh	all	other	cellular_component	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0035556	BP	50	38	0.9174798808675464	cryptococcus	rbh	all	specific	biological_process	0.1064425770308123	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0035639	BP	50	1	0.2415981000491417	cryptococcus	rbh	all	other	molecular_function	0.0106382978723404	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0036094	BP	50	2	0.3320155404619731	cryptococcus	rbh	all	other	molecular_function	0.0192307692307692	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0042244	BP	50	0	0.0	cryptococcus	rbh	all	specific	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0042579	BP	50	44	0.9536974826281476	cryptococcus	rbh	all	other	cellular_component	0.5942028985507246	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0042763	BP	50	11	0.4460356500554295	cryptococcus	rbh	all	other	cellular_component	0.0608695652173913	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0043161	BP	50	25	0.8239525358690296	cryptococcus	rbh	all	conserved	biological_process	0.1513157894736842	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0043167	BP	50	0	0.0	cryptococcus	rbh	all	other	molecular_function	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0043168	BP	50	1	0.4510162569481046	cryptococcus	rbh	all	other	molecular_function	0.0069930069930069	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0043169	BP	34	5	0.4006465102612834	cryptococcus	rbh	all	other	molecular_function	0.1470588235294117	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0043934	BP	50	1	0.3300837156865516	cryptococcus	rbh	all	specific	biological_process	0.0142857142857142	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0043935	BP	50	0	0.0	cryptococcus	rbh	all	specific	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0044877	BP	50	28	0.8732894532496573	cryptococcus	rbh	all	other	molecular_function	0.125	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0045017	BP	42	32	0.9206826128464408	cryptococcus	rbh	all	conserved	biological_process	0.6428571428571429	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0045132	BP	50	45	0.8804111550699611	cryptococcus	rbh	all	specific	biological_process	0.1814516129032258	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0045727	BP	50	12	0.7051315303966714	cryptococcus	rbh	all	other	biological_process	0.1022727272727272	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0048856	BP	50	1	0.3466102899288071	cryptococcus	rbh	all	specific	biological_process	0.0094339622641509	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0048878	BP	50	27	0.8255392127997747	cryptococcus	rbh	all	other	biological_process	0.2063492063492063	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0051130	BP	50	29	0.6608744626961484	cryptococcus	rbh	all	other	biological_process	0.0656108597285067	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0051445	BP	50	41	0.8194248744335545	cryptococcus	rbh	all	other	biological_process	0.1388888888888889	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0051604	BP	50	33	0.8402983420812212	cryptococcus	rbh	all	conserved	biological_process	0.3703703703703703	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0055086	BP	50	50	0.9675757967661416	cryptococcus	rbh	all	conserved	biological_process	0.754601226993865	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0060187	BP	50	46	0.8045193915306523	cryptococcus	rbh	all	other	cellular_component	0.16	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0061157	BP	50	50	0.9857289910685714	cryptococcus	rbh	all	other	biological_process	0.3539325842696629	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0061629	BP	50	11	0.6601861402762621	cryptococcus	rbh	all	other	molecular_function	0.0808823529411764	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0061659	BP	50	24	0.7707466328931605	cryptococcus	rbh	all	other	molecular_function	0.2291666666666666	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0061982	BP	50	50	0.9375364629300956	cryptococcus	rbh	all	specific	biological_process	0.2518248175182482	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0070590	BP	50	0	0.0	cryptococcus	rbh	all	specific	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0070591	BP	50	0	0.0	cryptococcus	rbh	all	specific	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0070897	BP	50	50	0.9640441832287846	cryptococcus	rbh	all	conserved	biological_process	0.5632183908045977	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0070925	BP	50	34	0.8232426163623865	cryptococcus	rbh	all	other	biological_process	0.1650485436893204	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0072521	BP	50	50	0.963694031321922	cryptococcus	rbh	all	conserved	biological_process	0.7755102040816326	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0090407	BP	50	50	0.9672695377911192	cryptococcus	rbh	all	conserved	biological_process	0.6690647482014388	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0090575	BP	50	49	0.9429521544991726	cryptococcus	rbh	all	other	cellular_component	0.4528301886792453	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0098798	BP	50	38	0.9306896558203548	cryptococcus	rbh	all	other	cellular_component	0.4722222222222222	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0098852	BP	50	50	0.8498300377803604	cryptococcus	rbh	all	other	cellular_component	0.4411764705882353	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0099513	BP	50	19	0.707923714620535	cryptococcus	rbh	all	other	cellular_component	0.09	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0104004	BP	50	2	0.1634501946812497	cryptococcus	rbh	all	other	biological_process	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0120543	BP	50	35	0.8002540328653674	cryptococcus	rbh	all	other	molecular_function	0.1322957198443579	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0120545	BP	50	35	0.8277965503183857	cryptococcus	rbh	all	other	molecular_function	0.1560975609756097	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0140013	BP	50	50	0.9266311894005552	cryptococcus	rbh	all	specific	biological_process	0.2262295081967213	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0140101	BP	50	40	0.9364132660627008	cryptococcus	rbh	all	other	molecular_function	0.53125	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0140104	BP	50	40	0.9256830098110944	cryptococcus	rbh	all	other	molecular_function	0.2898550724637681	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0140678	BP	50	0	0.0	cryptococcus	rbh	all	other	molecular_function	0.0	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0140993	BP	50	25	0.889541258565913	cryptococcus	rbh	all	other	molecular_function	0.219298245614035	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0141124	BP	50	13	0.7284320412334522	cryptococcus	rbh	all	specific	biological_process	0.0625	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO0170038	BP	50	49	0.9601746032455284	cryptococcus	rbh	all	conserved	biological_process	0.7213114754098361	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1901293	BP	50	50	0.9865961819768456	cryptococcus	rbh	all	conserved	biological_process	0.8627450980392157	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1901700	BP	50	23	0.7692208603031201	cryptococcus	rbh	all	other	biological_process	0.0972972972972973	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1902493	BP	50	49	0.8634904112918383	cryptococcus	rbh	all	other	cellular_component	0.5060240963855421	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1902679	BP	50	47	0.828928413514012	cryptococcus	rbh	all	other	biological_process	0.1481481481481481	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1902903	BP	50	25	0.7450252471432136	cryptococcus	rbh	all	other	biological_process	0.108695652173913	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1902911	BP	50	26	0.8161373008198319	cryptococcus	rbh	all	other	cellular_component	0.1069958847736625	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1903046	BP	50	50	0.7625097917471174	cryptococcus	rbh	all	specific	biological_process	0.2017291066282421	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1905368	BP	50	49	0.8495552363646437	cryptococcus	rbh	all	other	cellular_component	0.4069767441860465	fungi	fungi	39.9
cryptococcus.rbh.all	SYN_GO1990204	BP	50	31	0.8647758627898361	cryptococcus	rbh	all	other	cellular_component	0.5384615384615384	fungi	fungi	39.9
e_gossypii.rbh.all	SYN_GO0000041	BP	48	50	0.915380451246374	e_gossypii	rbh	all	other	biological_process	0.7083333333333334	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000075	BP	50	50	0.9812104314796716	e_gossypii	rbh	all	specific	biological_process	0.4429530201342282	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000082	BP	50	47	0.8467951420469093	e_gossypii	rbh	all	conserved	biological_process	0.2326732673267326	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000280	BP	50	50	0.9344031499984424	e_gossypii	rbh	all	other	biological_process	0.352112676056338	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000315	BP	9	13	0.7502384565934577	e_gossypii	rbh	all	other	cellular_component	0.6666666666666666	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000747	BP	50	18	0.7394453340657563	e_gossypii	rbh	all	specific	biological_process	0.1188811188811188	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000775	BP	50	50	0.9341137656578063	e_gossypii	rbh	all	other	cellular_component	0.4901960784313725	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000785	BP	50	50	0.9611813782501994	e_gossypii	rbh	all	other	cellular_component	0.3192488262910798	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000956	BP	50	50	0.991726592284807	e_gossypii	rbh	all	conserved	biological_process	0.6344086021505376	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0000966	BP	50	47	0.9414679312999948	e_gossypii	rbh	all	conserved	biological_process	0.5540540540540541	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0003697	BP	50	50	0.9017171676216238	e_gossypii	rbh	all	other	molecular_function	0.389937106918239	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0003729	BP	50	50	0.939450199480696	e_gossypii	rbh	all	other	molecular_function	0.4634146341463415	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0005198	BP	50	45	0.9038139590024415	e_gossypii	rbh	all	other	molecular_function	0.3451327433628318	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0005684	BP	45	33	0.9266806130945272	e_gossypii	rbh	all	other	cellular_component	0.6444444444444445	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0005741	BP	50	47	0.9292874413401182	e_gossypii	rbh	all	other	cellular_component	0.5411764705882353	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0005774	BP	50	50	0.8945047612133753	e_gossypii	rbh	all	other	cellular_component	0.5875	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0005856	BP	50	50	0.8834003837071639	e_gossypii	rbh	all	other	cellular_component	0.3884297520661157	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0005934	BP	50	50	0.8096898874514139	e_gossypii	rbh	all	other	cellular_component	0.3692946058091286	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006260	BP	50	50	0.9073377898668	e_gossypii	rbh	all	conserved	biological_process	0.4158878504672897	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006312	BP	50	50	0.9259424527836644	e_gossypii	rbh	all	conserved	biological_process	0.4140625	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006352	BP	50	50	0.9261727983359944	e_gossypii	rbh	all	conserved	biological_process	0.5752212389380531	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006356	BP	50	50	0.9521754528119132	e_gossypii	rbh	all	other	biological_process	0.3233532934131736	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006367	BP	50	50	0.965145272716097	e_gossypii	rbh	all	conserved	biological_process	0.543859649122807	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006400	BP	50	42	0.9482431861580192	e_gossypii	rbh	all	conserved	biological_process	0.7358490566037735	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006403	BP	50	43	0.938226359004891	e_gossypii	rbh	all	other	biological_process	0.225130890052356	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006417	BP	50	50	0.9024650554953236	e_gossypii	rbh	all	other	biological_process	0.4621848739495798	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0006457	BP	50	21	0.7818532661943123	e_gossypii	rbh	all	conserved	biological_process	0.2463768115942029	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0007062	BP	50	43	0.8624396751629154	e_gossypii	rbh	all	conserved	biological_process	0.2105263157894736	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0007093	BP	50	50	0.9931770159957716	e_gossypii	rbh	all	specific	biological_process	0.449814126394052	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0007114	BP	50	29	0.7520292788702942	e_gossypii	rbh	all	specific	biological_process	0.225	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0007127	BP	50	50	0.9224099914741946	e_gossypii	rbh	all	specific	biological_process	0.3413654618473896	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0007131	BP	50	50	0.8904764642760887	e_gossypii	rbh	all	specific	biological_process	0.4049586776859504	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0007165	BP	50	50	0.952489963603716	e_gossypii	rbh	all	specific	biological_process	0.365079365079365	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0008047	BP	50	49	0.7786833638131679	e_gossypii	rbh	all	other	molecular_function	0.2054794520547945	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0008168	BP	50	38	0.850071473115555	e_gossypii	rbh	all	other	molecular_function	0.54	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0008610	BP	50	50	0.9875071445561092	e_gossypii	rbh	all	conserved	biological_process	0.8783783783783784	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0009303	BP	50	41	0.9045775270977592	e_gossypii	rbh	all	conserved	biological_process	0.5925925925925926	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0009966	BP	50	50	0.8645884466856222	e_gossypii	rbh	all	other	biological_process	0.2805429864253393	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0010008	BP	50	50	0.9078669796812052	e_gossypii	rbh	all	other	cellular_component	0.4335664335664335	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0010638	BP	50	50	0.7526367819812307	e_gossypii	rbh	all	other	biological_process	0.1675531914893617	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0010927	BP	50	50	0.7053779591941324	e_gossypii	rbh	all	specific	biological_process	0.421875	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0015748	BP	50	50	0.8975027805056925	e_gossypii	rbh	all	other	biological_process	0.4313725490196078	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0015934	BP	33	32	0.8617228360907673	e_gossypii	rbh	all	other	cellular_component	0.6666666666666666	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0016051	BP	50	50	0.942209789424122	e_gossypii	rbh	all	conserved	biological_process	0.8256880733944955	fungi	fungi	53.4
