label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	track	clade	median_pident	My	recall
camelina.rbh.all	SYN_GO0098727	CC	2	1	0.3130623865973106	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.0
camelina.rbh.all	SYN_GO0098727	MF	9	12	0.6476908885137873	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5555555555555556
camelina.rbh.all	SYN_GO0098796	BP	50	50	0.7189593372088627	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5061728395061729
camelina.rbh.all	SYN_GO0098796	CC	50	50	0.9157086292061092	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.6746987951807228
camelina.rbh.all	SYN_GO0098796	MF	24	47	0.7006092654861472	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5416666666666666
camelina.rbh.all	SYN_GO0099503	BP	24	50	0.6411718618262686	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.375
camelina.rbh.all	SYN_GO0099503	CC	21	12	0.7667651836623843	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.3333333333333333
camelina.rbh.all	SYN_GO0099503	MF	23	33	0.6919489803134862	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.4347826086956521
camelina.rbh.all	SYN_GO0099513	BP	50	50	0.8996431013943643	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5511363636363636
camelina.rbh.all	SYN_GO0099513	CC	31	28	0.9560782838933392	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.7096774193548387
camelina.rbh.all	SYN_GO0099513	MF	12	24	0.7654511698993011	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.8333333333333334
camelina.rbh.all	SYN_GO0140513	BP	50	50	0.7931258236278541	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.3880597014925373
camelina.rbh.all	SYN_GO0140513	CC	50	50	0.9540214670940556	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.7428571428571429
camelina.rbh.all	SYN_GO0140513	MF	27	50	0.7273237976283811	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.7037037037037037
camelina.rbh.all	SYN_GO0140677	BP	50	17	0.5956206852958202	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.0967741935483871
camelina.rbh.all	SYN_GO0140677	CC	7	5	0.8701925108635734	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.4285714285714285
camelina.rbh.all	SYN_GO0140677	MF	23	15	0.8741525987732324	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5217391304347826
camelina.rbh.all	SYN_GO0170038	BP	50	46	0.9446916368583476	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.65625
camelina.rbh.all	SYN_GO0170038	CC	3	4	0.9867626813512655	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	1.0
camelina.rbh.all	SYN_GO0170038	MF	30	20	0.839166222817002	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.4333333333333333
camelina.rbh.all	SYN_GO1901135	BP	50	50	0.8898931309764225	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.6363636363636364
camelina.rbh.all	SYN_GO1901135	CC	22	17	0.8550376374954073	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.4090909090909091
camelina.rbh.all	SYN_GO1901135	MF	50	43	0.8473186106753193	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5
camelina.rbh.all	SYN_GO1901137	BP	50	50	0.914723160010832	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.4796747967479675
camelina.rbh.all	SYN_GO1901137	CC	19	13	0.8922956731581182	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5263157894736842
camelina.rbh.all	SYN_GO1901137	MF	30	41	0.8820709671029501	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.8
camelina.rbh.all	SYN_GO1903047	BP	50	50	0.8850530422623575	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5984848484848485
camelina.rbh.all	SYN_GO1903047	CC	37	15	0.8566587788679297	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.3783783783783784
camelina.rbh.all	SYN_GO1903047	MF	3	24	0.3754186382735376	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	1.0
camelina.rbh.all	SYN_GO1990204	BP	0	30	0.0	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	
camelina.rbh.all	SYN_GO1990204	CC	29	22	0.9590796027504312	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.7241379310344828
camelina.rbh.all	SYN_GO1990204	MF	29	32	0.4595645385072079	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.0689655172413793
camelina.rbh.all	SYN_GO1990351	BP	11	50	0.1961672510973749	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.6363636363636364
camelina.rbh.all	SYN_GO1990351	CC	28	29	0.9766297057512768	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.9285714285714286
camelina.rbh.all	SYN_GO1990351	MF	30	44	0.7219782212751452	camelina	rbh	all	plant_arabidopsis	plant	89.5	20	0.5666666666666667
capsella.rbh.all	SYN_GO0000138	BP	38	50	0.8569749992021318	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7368421052631579
capsella.rbh.all	SYN_GO0000138	CC	14	18	0.9639472752083826	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.9285714285714286
capsella.rbh.all	SYN_GO0000138	MF	18	21	0.7615036720993149	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5555555555555556
capsella.rbh.all	SYN_GO0000166	BP	40	50	0.680827986412122	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3
capsella.rbh.all	SYN_GO0000166	CC	6	9	0.7185375560139902	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6666666666666666
capsella.rbh.all	SYN_GO0000166	MF	50	50	0.8454976010365285	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5409836065573771
capsella.rbh.all	SYN_GO0000226	BP	50	50	0.8810792956955951	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4969696969696969
capsella.rbh.all	SYN_GO0000226	CC	21	29	0.948177316177344	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.9523809523809524
capsella.rbh.all	SYN_GO0000226	MF	7	23	0.627847566588656	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0000228	BP	50	50	0.8374653393138456	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6176470588235294
capsella.rbh.all	SYN_GO0000228	CC	41	38	0.9662842738117592	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7560975609756098
capsella.rbh.all	SYN_GO0000228	MF	14	39	0.5756319516875732	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5714285714285714
capsella.rbh.all	SYN_GO0000278	BP	50	50	0.878239209252329	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6825396825396826
capsella.rbh.all	SYN_GO0000278	CC	36	33	0.9499033770003792	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7222222222222222
capsella.rbh.all	SYN_GO0000278	MF	3	17	0.4780655022752237	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0000377	BP	50	33	0.8286276269685291	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2717391304347826
capsella.rbh.all	SYN_GO0000377	CC	16	28	0.8673403446449669	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5625
capsella.rbh.all	SYN_GO0000377	MF	8	11	0.6682268047469274	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.25
capsella.rbh.all	SYN_GO0000502	BP	29	24	0.7543502170019457	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4827586206896552
capsella.rbh.all	SYN_GO0000502	CC	9	12	0.9825906442845798	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0000502	MF	3	13	0.2686819922929776	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0000785	BP	50	50	0.7020208444353712	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4235294117647059
capsella.rbh.all	SYN_GO0000785	CC	45	42	0.9741903335709324	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8222222222222222
capsella.rbh.all	SYN_GO0000785	MF	40	50	0.7702350161374418	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.55
capsella.rbh.all	SYN_GO0000959	BP	39	29	0.8196080458827154	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4358974358974359
capsella.rbh.all	SYN_GO0000959	CC	1	1	0.9999999999999996	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0000959	MF	35	6	0.5409510393921567	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1428571428571428
capsella.rbh.all	SYN_GO0002218	BP	50	50	0.8615488339196367	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3513513513513513
capsella.rbh.all	SYN_GO0002218	CC	2	2	1.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0002218	MF	24	21	0.7508488781832338	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3333333333333333
capsella.rbh.all	SYN_GO0002253	BP	50	50	0.8604628976541736	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3469387755102041
capsella.rbh.all	SYN_GO0002253	CC	2	2	1.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0002253	MF	21	21	0.7283537226768095	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2857142857142857
capsella.rbh.all	SYN_GO0002682	BP	50	50	0.8771638847613324	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3287671232876712
capsella.rbh.all	SYN_GO0002682	CC	2	2	1.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0002682	MF	13	21	0.5590781928059823	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3846153846153846
capsella.rbh.all	SYN_GO0003735	BP	14	41	0.3462688839709379	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1428571428571428
capsella.rbh.all	SYN_GO0003735	CC	27	15	0.7926538130261884	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4444444444444444
capsella.rbh.all	SYN_GO0003735	MF	5	9	0.8626715347668156	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8
capsella.rbh.all	SYN_GO0004519	BP	45	45	0.9002967010087916	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6444444444444445
capsella.rbh.all	SYN_GO0004519	CC	3	5	0.8259342817275813	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0004519	MF	24	31	0.8875756517837167	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7916666666666666
capsella.rbh.all	SYN_GO0004620	BP	18	34	0.7116069629430466	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6111111111111112
capsella.rbh.all	SYN_GO0004620	CC	0	4	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	
capsella.rbh.all	SYN_GO0004620	MF	22	19	0.8820956543610585	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6818181818181818
capsella.rbh.all	SYN_GO0004674	BP	50	50	0.587088869443742	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.16
capsella.rbh.all	SYN_GO0004674	CC	5	8	0.8891468611173716	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8
capsella.rbh.all	SYN_GO0004674	MF	32	31	0.8589900350801698	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5
capsella.rbh.all	SYN_GO0005507	BP	43	50	0.7885885210777182	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.813953488372093
capsella.rbh.all	SYN_GO0005507	CC	45	35	0.8178053676935171	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4222222222222222
capsella.rbh.all	SYN_GO0005507	MF	50	50	0.7524259776528729	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5714285714285714
capsella.rbh.all	SYN_GO0005654	BP	50	50	0.8529890670501445	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3758389261744966
capsella.rbh.all	SYN_GO0005654	CC	50	50	0.9688394578886644	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8225806451612904
capsella.rbh.all	SYN_GO0005654	MF	21	45	0.8096877712441719	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7619047619047619
capsella.rbh.all	SYN_GO0005774	BP	50	50	0.8357989463095348	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5247524752475248
capsella.rbh.all	SYN_GO0005774	CC	23	31	0.8732320906083926	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6086956521739131
capsella.rbh.all	SYN_GO0005774	MF	46	50	0.9084650557741244	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8478260869565217
capsella.rbh.all	SYN_GO0005789	BP	50	50	0.6914629944906716	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4107142857142857
capsella.rbh.all	SYN_GO0005789	CC	17	12	0.9265564490568736	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5882352941176471
capsella.rbh.all	SYN_GO0005789	MF	42	26	0.7536962782071172	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4047619047619047
capsella.rbh.all	SYN_GO0005856	BP	50	50	0.8797728345468004	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5730994152046783
capsella.rbh.all	SYN_GO0005856	CC	31	35	0.9575126317756404	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8709677419354839
capsella.rbh.all	SYN_GO0005856	MF	12	18	0.8461928198862794	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8333333333333334
capsella.rbh.all	SYN_GO0005874	BP	50	50	0.851140154643665	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5654761904761905
capsella.rbh.all	SYN_GO0005874	CC	29	32	0.9754646592447246	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.896551724137931
capsella.rbh.all	SYN_GO0005874	MF	8	16	0.8061529244397453	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.875
capsella.rbh.all	SYN_GO0006066	BP	50	50	0.8860794198058031	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5542168674698795
capsella.rbh.all	SYN_GO0006066	CC	1	0	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0006066	MF	47	39	0.9314333264933854	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6382978723404256
capsella.rbh.all	SYN_GO0006310	BP	50	50	0.9574921531281632	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6288659793814433
capsella.rbh.all	SYN_GO0006310	CC	14	26	0.8394246436730771	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7857142857142857
capsella.rbh.all	SYN_GO0006310	MF	17	43	0.761809278824727	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8823529411764706
capsella.rbh.all	SYN_GO0006351	BP	50	44	0.8251607628573229	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3265306122448979
capsella.rbh.all	SYN_GO0006351	CC	15	7	0.8708422753882753	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4
capsella.rbh.all	SYN_GO0006351	MF	15	11	0.7723353019392368	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4666666666666667
capsella.rbh.all	SYN_GO0006753	BP	50	50	0.8620731227091396	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8
capsella.rbh.all	SYN_GO0006753	CC	3	15	0.4026903190580492	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3333333333333333
capsella.rbh.all	SYN_GO0006753	MF	33	36	0.8574499026967245	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6363636363636364
capsella.rbh.all	SYN_GO0006793	BP	50	50	0.9272925731160788	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7880794701986755
capsella.rbh.all	SYN_GO0006793	CC	2	8	0.5309235312453611	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5
capsella.rbh.all	SYN_GO0006793	MF	50	50	0.8946677690800502	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6575342465753424
capsella.rbh.all	SYN_GO0006796	BP	50	50	0.636049782580874	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1551724137931034
capsella.rbh.all	SYN_GO0006796	CC	2	6	0.5712876967238765	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0006796	MF	50	50	0.8805319112065212	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6296296296296297
capsella.rbh.all	SYN_GO0006811	BP	50	50	0.9176181123747394	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6351351351351351
capsella.rbh.all	SYN_GO0006811	CC	16	32	0.7806168348824313	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8125
capsella.rbh.all	SYN_GO0006811	MF	50	50	0.9406265317446576	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8245614035087719
capsella.rbh.all	SYN_GO0008092	BP	50	50	0.8421986460140477	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5317460317460317
capsella.rbh.all	SYN_GO0008092	CC	26	34	0.8631655334198487	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8076923076923077
capsella.rbh.all	SYN_GO0008092	MF	20	26	0.7507566561891403	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.65
capsella.rbh.all	SYN_GO0009308	BP	50	39	0.8795510949770511	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6
capsella.rbh.all	SYN_GO0009308	CC	0	3	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	
capsella.rbh.all	SYN_GO0009308	MF	18	28	0.8306321122605039	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7777777777777778
capsella.rbh.all	SYN_GO0009561	BP	42	4	0.3753170790815299	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0476190476190476
capsella.rbh.all	SYN_GO0009561	MF	3	15	0.5667325746683621	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0009567	BP	35	28	0.7168824096050224	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4571428571428571
capsella.rbh.all	SYN_GO0009567	CC	1	10	0.505108094415659	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0009567	MF	3	1	0.7689894244966691	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3333333333333333
capsella.rbh.all	SYN_GO0009637	BP	50	50	0.7897912608878763	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4054054054054054
capsella.rbh.all	SYN_GO0009637	CC	10	0	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0009637	MF	41	39	0.8253881814666488	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5121951219512195
capsella.rbh.all	SYN_GO0009668	BP	50	27	0.7129085468862301	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3050847457627119
capsella.rbh.all	SYN_GO0009668	CC	33	22	0.9147894154746634	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6060606060606061
capsella.rbh.all	SYN_GO0009668	MF	1	15	0.3433033111900828	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0009738	BP	50	49	0.7811510452946852	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2786885245901639
capsella.rbh.all	SYN_GO0009738	CC	0	7	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	
capsella.rbh.all	SYN_GO0009738	MF	50	50	0.8369123956947478	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7272727272727273
capsella.rbh.all	SYN_GO0009742	BP	50	24	0.7686815903491893	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.35
capsella.rbh.all	SYN_GO0009742	CC	2	2	1.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	1.0
capsella.rbh.all	SYN_GO0009742	MF	9	14	0.7105706357501131	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6666666666666666
capsella.rbh.all	SYN_GO0009751	BP	50	50	0.886161786559675	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4539473684210526
capsella.rbh.all	SYN_GO0009751	CC	1	0	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0009751	MF	14	16	0.8950687264332745	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8571428571428571
capsella.rbh.all	SYN_GO0009826	BP	50	50	0.8603774974006907	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4214285714285714
capsella.rbh.all	SYN_GO0009826	CC	49	30	0.867443403157474	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4693877551020408
capsella.rbh.all	SYN_GO0009826	MF	22	41	0.5746972660642543	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5
capsella.rbh.all	SYN_GO0009832	BP	50	50	0.9089594085661664	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4409448818897638
capsella.rbh.all	SYN_GO0009832	CC	42	13	0.8354812535651199	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2857142857142857
capsella.rbh.all	SYN_GO0009832	MF	15	17	0.808345774160083	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5333333333333333
capsella.rbh.all	SYN_GO0009845	BP	50	45	0.6492359968139846	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2134831460674157
capsella.rbh.all	SYN_GO0009845	CC	10	2	0.3954468397251345	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0009845	MF	0	3	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	
capsella.rbh.all	SYN_GO0009860	BP	50	50	0.7122839942038204	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3563218390804598
capsella.rbh.all	SYN_GO0009860	CC	28	13	0.8240779860650828	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3571428571428571
capsella.rbh.all	SYN_GO0009860	MF	22	43	0.642767160742116	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5454545454545454
capsella.rbh.all	SYN_GO0009867	BP	50	50	0.6559348688567517	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5038167938931297
capsella.rbh.all	SYN_GO0009867	CC	6	0	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0009867	MF	2	3	0.5637218417944992	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5
capsella.rbh.all	SYN_GO0010016	BP	50	50	0.8104555137025554	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3881856540084388
capsella.rbh.all	SYN_GO0010016	MF	14	14	0.6601401164353067	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4285714285714285
capsella.rbh.all	SYN_GO0010073	BP	50	50	0.8395652498944769	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.412037037037037
capsella.rbh.all	SYN_GO0010073	MF	29	30	0.7527212829690411	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4827586206896552
capsella.rbh.all	SYN_GO0010078	BP	50	50	0.8273850783421872	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3958333333333333
capsella.rbh.all	SYN_GO0010078	CC	3	5	0.3190747139800409	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0010078	MF	14	27	0.580581296618548	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.5714285714285714
capsella.rbh.all	SYN_GO0010087	BP	50	50	0.591848687424163	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1544715447154471
capsella.rbh.all	SYN_GO0010087	CC	6	2	0.696851858508567	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3333333333333333
capsella.rbh.all	SYN_GO0010087	MF	17	26	0.7802628946090968	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.4705882352941176
capsella.rbh.all	SYN_GO0010101	BP	50	27	0.6333471065766691	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1388888888888889
capsella.rbh.all	SYN_GO0010101	MF	5	5	0.4197809325815885	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2
capsella.rbh.all	SYN_GO0010109	BP	50	50	0.6442663637751862	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2575757575757575
capsella.rbh.all	SYN_GO0010109	CC	26	24	0.916096543161754	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6538461538461539
capsella.rbh.all	SYN_GO0010109	MF	19	31	0.824295682300682	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7368421052631579
capsella.rbh.all	SYN_GO0010183	BP	49	14	0.5301049454927887	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1224489795918367
capsella.rbh.all	SYN_GO0010183	CC	15	5	0.7936657815186109	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.3333333333333333
capsella.rbh.all	SYN_GO0010183	MF	15	24	0.7899464665068402	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.8
capsella.rbh.all	SYN_GO0010214	BP	50	28	0.760863454632537	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2
capsella.rbh.all	SYN_GO0010214	CC	9	0	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0010214	MF	11	3	0.6245161160531774	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1818181818181818
capsella.rbh.all	SYN_GO0010287	BP	50	50	0.6420824199724219	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.25
capsella.rbh.all	SYN_GO0010287	CC	31	31	0.9419189356367206	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.7419354838709677
capsella.rbh.all	SYN_GO0010287	MF	14	26	0.7186566343541941	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6428571428571429
capsella.rbh.all	SYN_GO0010311	BP	50	22	0.664391326712314	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.1363636363636363
capsella.rbh.all	SYN_GO0010311	CC	1	0	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0010311	MF	8	7	0.39995705879791	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.125
capsella.rbh.all	SYN_GO0010565	BP	50	47	0.7314620356737923	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2790697674418604
capsella.rbh.all	SYN_GO0010565	CC	2	0	0.0	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.0
capsella.rbh.all	SYN_GO0010565	MF	6	5	0.8919036404690849	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.6666666666666666
capsella.rbh.all	SYN_GO0015399	BP	50	33	0.8050270628009418	capsella	rbh	all	plant_arabidopsis	plant	89.3	15	0.2450980392156862
