track	ref	clade	method	evset	aspect	ic_bin	wang_bma	recall	f1	n_terms	median_pident
plant_arabidopsis	amborella	plant	besthit	all	BP	mid		0.17869848272156794	0.13675632497289983	7.566666666666666	61.8
plant_arabidopsis	amborella	plant	besthit	all	BP	shallow		0.36109464452956214	0.39875668416856513	89.05833333333334	61.8
plant_arabidopsis	amborella	plant	besthit	all	CC	deep			0.0	0.0	61.8
plant_arabidopsis	amborella	plant	besthit	all	CC	mid		0.2106627499484642	0.11668990731490732	1.8125	61.8
plant_arabidopsis	amborella	plant	besthit	all	CC	shallow		0.43993819653726857	0.4290469181958521	16.62280701754386	61.8
plant_arabidopsis	amborella	plant	besthit	all	MF	deep			0.0	0.0	61.8
plant_arabidopsis	amborella	plant	besthit	all	MF	mid		0.4626759432584675	0.2778458686318045	3.58974358974359	61.8
plant_arabidopsis	amborella	plant	besthit	all	MF	shallow		0.5007969431030287	0.4654173312450313	19.208333333333332	61.8
plant_arabidopsis	amborella	plant	rbh	all	BP	deep			0.0	0.0	61.8
plant_arabidopsis	amborella	plant	rbh	all	BP	mid		0.09292078787636736	0.0968823220333411	7.694915254237288	61.8
plant_arabidopsis	amborella	plant	rbh	all	BP	shallow		0.2698121871843934	0.32949958039607863	89.05833333333334	61.8
plant_arabidopsis	amborella	plant	rbh	all	CC	deep			0.0	0.0	61.8
plant_arabidopsis	amborella	plant	rbh	all	CC	mid		0.11415687487116058	0.07222658294086866	1.8412698412698412	61.8
plant_arabidopsis	amborella	plant	rbh	all	CC	shallow		0.32815180354117557	0.3489633841543549	16.76991150442478	61.8
plant_arabidopsis	amborella	plant	rbh	all	MF	deep			0.0	0.0	61.8
plant_arabidopsis	amborella	plant	rbh	all	MF	mid		0.19627069262991595	0.1543535517219728	3.7837837837837838	61.8
plant_arabidopsis	amborella	plant	rbh	all	MF	shallow		0.3896230818597061	0.4042532684930359	19.369747899159663	61.8
plant_arabidopsis	brassica_oleracea	plant	besthit	all	BP	deep			0.0	0.0	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	BP	mid		0.2277887209782485	0.15377322361165174	7.630252100840337	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	BP	shallow		0.4287360290984399	0.46337537628231906	89.05833333333334	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	CC	deep			0.0	0.0	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	CC	mid		0.3147392290249433	0.1831526519132631	1.8709677419354838	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	CC	shallow		0.4859373942991526	0.4784373718149068	16.76991150442478	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	MF	deep			0.0	0.0	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	MF	mid		0.4988030577836403	0.28846837725643104	3.652173913043478	83.2
plant_arabidopsis	brassica_oleracea	plant	besthit	all	MF	shallow		0.5396979124483425	0.502631235289329	19.208333333333332	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	BP	deep			0.0	0.0	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	BP	mid		0.2056357093572735	0.14754128064831531	7.630252100840337	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	BP	shallow		0.39567729904626636	0.44958633560066474	89.05833333333334	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	CC	deep			0.0	0.0	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	CC	mid		0.28537414965986396	0.16622531401818327	1.8709677419354838	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	CC	shallow		0.465383649221155	0.46378802763963795	16.76991150442478	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	MF	deep			0.0	0.0	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	MF	mid		0.39330389136214383	0.26127471776415107	3.652173913043478	83.2
plant_arabidopsis	brassica_oleracea	plant	rbh	all	MF	shallow		0.5066439941590436	0.47343115081661985	19.208333333333332	83.2
plant_arabidopsis	brassica_rapa	plant	besthit	all	BP	deep			0.0	0.0	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	BP	mid		0.240587846853495	0.16941256633983234	7.566666666666666	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	BP	shallow		0.40689617181887583	0.43458558677790005	89.05833333333334	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	CC	deep			0.0	0.0	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	CC	mid		0.2421201814058957	0.14080485128239942	1.901639344262295	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	CC	shallow		0.4875211973285517	0.4918835459156367	17.07207207207207	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	MF	deep			0.0	0.0	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	MF	mid		0.5829309848727324	0.32078699601312693	3.58974358974359	83.4
plant_arabidopsis	brassica_rapa	plant	besthit	all	MF	shallow		0.5643275167650736	0.5088603471104128	19.208333333333332	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	BP	deep			0.0	0.0	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	BP	mid		0.1801785472794357	0.15208568327017558	7.630252100840337	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	BP	shallow		0.3827157458180283	0.42436617871875193	89.05833333333334	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	CC	deep			0.0	0.0	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	CC	mid		0.19255308183879613	0.12302832244008716	1.9333333333333333	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	CC	shallow		0.47932049332073434	0.4865681242629577	17.227272727272727	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	MF	deep			0.0	0.0	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	MF	mid		0.5217305617791055	0.3264566206388386	3.652173913043478	83.4
plant_arabidopsis	brassica_rapa	plant	rbh	all	MF	shallow		0.5176100630698992	0.47913924437562483	19.208333333333332	83.4
plant_arabidopsis	camelina	plant	besthit	all	BP	deep			0.0	0.0	89.5
plant_arabidopsis	camelina	plant	besthit	all	BP	mid		0.21305539556986589	0.14553065609494412	7.630252100840337	89.5
plant_arabidopsis	camelina	plant	besthit	all	BP	shallow		0.41664000934044076	0.4544994877840796	89.05833333333334	89.5
plant_arabidopsis	camelina	plant	besthit	all	CC	deep			0.0	0.0	89.5
plant_arabidopsis	camelina	plant	besthit	all	CC	mid		0.21819727891156462	0.14675061309186946	1.8709677419354838	89.5
plant_arabidopsis	camelina	plant	besthit	all	CC	shallow		0.48340269757846854	0.4804142191895886	16.62280701754386	89.5
plant_arabidopsis	camelina	plant	besthit	all	MF	deep			0.0	0.0	89.5
plant_arabidopsis	camelina	plant	besthit	all	MF	mid		0.3970963233099155	0.2354877749851922	3.6842105263157894	89.5
plant_arabidopsis	camelina	plant	besthit	all	MF	shallow		0.5107947882185401	0.4851267027306358	19.208333333333332	89.5
plant_arabidopsis	camelina	plant	rbh	all	BP	deep			0.0	0.0	89.5
plant_arabidopsis	camelina	plant	rbh	all	BP	mid		0.2059564888828585	0.139347432791581	7.630252100840337	89.5
plant_arabidopsis	camelina	plant	rbh	all	BP	shallow		0.4098767992593736	0.4546500097702579	89.05833333333334	89.5
plant_arabidopsis	camelina	plant	rbh	all	CC	deep			0.0	0.0	89.5
plant_arabidopsis	camelina	plant	rbh	all	CC	mid		0.21819727891156462	0.14675061309186946	1.8709677419354838	89.5
plant_arabidopsis	camelina	plant	rbh	all	CC	shallow		0.4849259608275871	0.4821664108417559	16.62280701754386	89.5
plant_arabidopsis	camelina	plant	rbh	all	MF	deep			0.0	0.0	89.5
plant_arabidopsis	camelina	plant	rbh	all	MF	mid		0.3921684033334518	0.24111003749354992	3.6842105263157894	89.5
plant_arabidopsis	camelina	plant	rbh	all	MF	shallow		0.4962868244145777	0.46827205453826015	19.208333333333332	89.5
plant_arabidopsis	capsella	plant	besthit	all	BP	deep			0.0	0.0	89.3
plant_arabidopsis	capsella	plant	besthit	all	BP	mid		0.23850069016847858	0.16188245209185673	7.630252100840337	89.3
plant_arabidopsis	capsella	plant	besthit	all	BP	shallow		0.4426553874170246	0.4761571052205366	89.05833333333334	89.3
plant_arabidopsis	capsella	plant	besthit	all	CC	deep			0.0	0.0	89.3
plant_arabidopsis	capsella	plant	besthit	all	CC	mid		0.3219954648526077	0.1885476153727427	1.8709677419354838	89.3
plant_arabidopsis	capsella	plant	besthit	all	CC	shallow		0.5440286413061637	0.5342159220189486	16.76991150442478	89.3
plant_arabidopsis	capsella	plant	besthit	all	MF	deep			0.0	0.0	89.3
plant_arabidopsis	capsella	plant	besthit	all	MF	mid		0.6055503557930743	0.3290065639425961	3.652173913043478	89.3
plant_arabidopsis	capsella	plant	besthit	all	MF	shallow		0.6203087521465883	0.5482021388324458	19.208333333333332	89.3
plant_arabidopsis	capsella	plant	rbh	all	BP	deep			0.0	0.0	89.3
plant_arabidopsis	capsella	plant	rbh	all	BP	mid		0.2219967491565284	0.1522803970512556	7.630252100840337	89.3
plant_arabidopsis	capsella	plant	rbh	all	BP	shallow		0.4239701357682413	0.47004664152945647	89.05833333333334	89.3
plant_arabidopsis	capsella	plant	rbh	all	CC	deep			0.0	0.0	89.3
plant_arabidopsis	capsella	plant	rbh	all	CC	mid		0.3172335600907029	0.17963849016480593	1.8412698412698412	89.3
plant_arabidopsis	capsella	plant	rbh	all	CC	shallow		0.5366056685226849	0.5280204600650052	16.76991150442478	89.3
plant_arabidopsis	capsella	plant	rbh	all	MF	deep			0.0	0.0	89.3
plant_arabidopsis	capsella	plant	rbh	all	MF	mid		0.58289032973499	0.33773376880933426	3.6206896551724137	89.3
plant_arabidopsis	capsella	plant	rbh	all	MF	shallow		0.6017650327043418	0.5358884373238801	19.208333333333332	89.3
plant_arabidopsis	chlamydomonas	plant	besthit	all	BP	deep			0.0	0.0	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	BP	mid		0.09336343803255567	0.09759218766747074	7.732758620689655	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	BP	shallow		0.2010855027672671	0.2549716859366442	88.92307692307692	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	CC	deep			0.0	0.0	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	CC	mid		0.17177386105957534	0.10131407754358575	1.901639344262295	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	CC	shallow		0.30223742759464906	0.3161267145588402	17.476635514018692	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	MF	deep			0.0	0.0	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	MF	mid		0.34060988031576267	0.23505123914586828	3.643478260869565	45.5
plant_arabidopsis	chlamydomonas	plant	besthit	all	MF	shallow		0.3927882461407106	0.36875044572640153	19.084033613445378	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	BP	deep			0.0	0.0	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	BP	mid		0.05154535624978735	0.06674387990177463	8.418367346938776	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	BP	shallow		0.14034268829111624	0.19905154281023169	90.98019801980197	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	CC	deep			0.0	0.0	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	CC	mid		0.13259199134199134	0.10245468150630216	2.326530612244898	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	CC	shallow		0.2205881563675112	0.274163601987307	19.853932584269664	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	MF	deep			0.0	0.0	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	MF	mid		0.11035714285714285	0.10275414549608099	4.172043010752688	45.5
plant_arabidopsis	chlamydomonas	plant	rbh	all	MF	shallow		0.2278919960710289	0.23948015298142641	19.403846153846153	45.5
plant_arabidopsis	grape	plant	besthit	all	BP	deep			0.0	0.0	66.1
plant_arabidopsis	grape	plant	besthit	all	BP	mid		0.19202640003689941	0.15012869118959418	7.630252100840337	66.1
plant_arabidopsis	grape	plant	besthit	all	BP	shallow		0.39558838146645453	0.43174245776323905	89.05833333333334	66.1
plant_arabidopsis	grape	plant	besthit	all	CC	deep			0.0	0.0	66.1
plant_arabidopsis	grape	plant	besthit	all	CC	mid		0.22826736755308183	0.15268879697960877	1.9661016949152543	66.1
plant_arabidopsis	grape	plant	besthit	all	CC	shallow		0.47913277440573254	0.46509972312451053	16.62280701754386	66.1
plant_arabidopsis	grape	plant	besthit	all	MF	deep			0.0	0.0	66.1
plant_arabidopsis	grape	plant	besthit	all	MF	mid		0.5044912207533566	0.29230806322017755	3.6206896551724137	66.1
plant_arabidopsis	grape	plant	besthit	all	MF	shallow		0.5421956761506315	0.5045235162606551	19.208333333333332	66.1
plant_arabidopsis	grape	plant	rbh	all	BP	deep			0.0	0.0	66.1
plant_arabidopsis	grape	plant	rbh	all	BP	mid		0.08849710795329317	0.0956955351617738	7.630252100840337	66.1
plant_arabidopsis	grape	plant	rbh	all	BP	shallow		0.30786154725777853	0.3699274999456293	89.05833333333334	66.1
plant_arabidopsis	grape	plant	rbh	all	CC	deep			0.0	0.0	66.1
plant_arabidopsis	grape	plant	rbh	all	CC	mid		0.1866367759224902	0.13084371102012823	2.0	66.1
plant_arabidopsis	grape	plant	rbh	all	CC	shallow		0.33261537304120553	0.356277019569119	16.76991150442478	66.1
plant_arabidopsis	grape	plant	rbh	all	MF	deep			0.0	0.0	66.1
plant_arabidopsis	grape	plant	rbh	all	MF	mid		0.24398872432853014	0.19644022895779642	3.7168141592920354	66.1
plant_arabidopsis	grape	plant	rbh	all	MF	shallow		0.44006726491813497	0.44580129965835813	19.369747899159663	66.1
plant_arabidopsis	maize	plant	besthit	all	BP	deep			0.0	0.0	59.5
plant_arabidopsis	maize	plant	besthit	all	BP	mid		0.19472682508858305	0.15989670074231274	7.630252100840337	59.5
plant_arabidopsis	maize	plant	besthit	all	BP	shallow		0.3618426021694359	0.4127396151987116	89.05833333333334	59.5
plant_arabidopsis	maize	plant	besthit	all	CC	deep			0.0	0.0	59.5
plant_arabidopsis	maize	plant	besthit	all	CC	mid		0.20632859204287773	0.14374469670909298	1.9333333333333333	59.5
plant_arabidopsis	maize	plant	besthit	all	CC	shallow		0.43242036834794	0.4446061502515965	16.76991150442478	59.5
plant_arabidopsis	maize	plant	besthit	all	MF	deep			0.0	0.0	59.5
plant_arabidopsis	maize	plant	besthit	all	MF	mid		0.413178218760743	0.29326226003645	3.7168141592920354	59.5
plant_arabidopsis	maize	plant	besthit	all	MF	shallow		0.46538726132765473	0.449088087892924	19.369747899159663	59.5
plant_arabidopsis	maize	plant	besthit	exp	BP	mid		0.0	0.0	10.0	59.5
plant_arabidopsis	maize	plant	besthit	exp	BP	shallow		0.06818181818181815	0.10909090909090904	95.0	59.5
plant_arabidopsis	maize	plant	besthit	exp	CC	mid		0.0	0.0	1.0	59.5
plant_arabidopsis	maize	plant	besthit	exp	CC	shallow		0.1111111111111111	0.16216216216216214	29.0	59.5
plant_arabidopsis	maize	plant	besthit	exp	MF	deep			0.0	0.0	59.5
plant_arabidopsis	maize	plant	besthit	exp	MF	mid		0.0	0.0	10.5	59.5
plant_arabidopsis	maize	plant	besthit	exp	MF	shallow		0.15148885641213009	0.1904053929264013	30.4	59.5
plant_arabidopsis	maize	plant	rbh	all	BP	deep			0.0	0.0	59.5
plant_arabidopsis	maize	plant	rbh	all	BP	mid		0.08651035519422919	0.10028311050745163	7.694915254237288	59.5
plant_arabidopsis	maize	plant	rbh	all	BP	shallow		0.26250428282691246	0.34191869192702673	89.05833333333334	59.5
plant_arabidopsis	maize	plant	rbh	all	CC	deep			0.0	0.0	59.5
plant_arabidopsis	maize	plant	rbh	all	CC	mid		0.13612657184085755	0.10778434830722412	2.1481481481481484	59.5
plant_arabidopsis	maize	plant	rbh	all	CC	shallow		0.34059647539623106	0.37594481069645397	17.227272727272727	59.5
plant_arabidopsis	maize	plant	rbh	all	MF	deep			0.0	0.0	59.5
plant_arabidopsis	maize	plant	rbh	all	MF	mid		0.20097028106736844	0.17155654951109495	3.8181818181818183	59.5
plant_arabidopsis	maize	plant	rbh	all	MF	shallow		0.3616617814119047	0.38415258379024997	19.369747899159663	59.5
plant_arabidopsis	marchantia	plant	besthit	all	BP	deep			0.0	0.0	54.7
plant_arabidopsis	marchantia	plant	besthit	all	BP	mid		0.1633986709212177	0.13760775652038282	7.566666666666666	54.7
plant_arabidopsis	marchantia	plant	besthit	all	BP	shallow		0.3178519774184075	0.3603575276161208	89.05833333333334	54.7
plant_arabidopsis	marchantia	plant	besthit	all	CC	deep			0.0	0.0	54.7
plant_arabidopsis	marchantia	plant	besthit	all	CC	mid		0.19017212945784373	0.1217242584639968	1.8709677419354838	54.7
plant_arabidopsis	marchantia	plant	besthit	all	CC	shallow		0.3647138272218333	0.38455418198310987	17.31192660550459	54.7
plant_arabidopsis	marchantia	plant	besthit	all	MF	deep			0.0	0.0	54.7
plant_arabidopsis	marchantia	plant	besthit	all	MF	mid		0.489186433846628	0.2792234441629519	3.6206896551724137	54.7
plant_arabidopsis	marchantia	plant	besthit	all	MF	shallow		0.46991996426891763	0.4384709647724284	19.208333333333332	54.7
plant_arabidopsis	marchantia	plant	rbh	all	BP	deep			0.0	0.0	54.7
plant_arabidopsis	marchantia	plant	rbh	all	BP	mid		0.06680223970532752	0.08230783178613822	7.810344827586207	54.7
plant_arabidopsis	marchantia	plant	rbh	all	BP	shallow		0.19087750492431713	0.2504240889648638	89.49579831932773	54.7
plant_arabidopsis	marchantia	plant	rbh	all	CC	deep			0.0	0.0	54.7
plant_arabidopsis	marchantia	plant	rbh	all	CC	mid		0.11372397443826014	0.0796673055186987	2.0350877192982457	54.7
plant_arabidopsis	marchantia	plant	rbh	all	CC	shallow		0.2678704540632896	0.3180234165467584	17.849056603773583	54.7
plant_arabidopsis	marchantia	plant	rbh	all	MF	deep			0.0	0.0	54.7
plant_arabidopsis	marchantia	plant	rbh	all	MF	mid		0.13856810400928046	0.12131255220864896	3.9158878504672896	54.7
plant_arabidopsis	marchantia	plant	rbh	all	MF	shallow		0.2882905738235862	0.31417660007113185	19.24576271186441	54.7
plant_arabidopsis	moss	plant	besthit	all	BP	deep			0.0	0.0	54.3
plant_arabidopsis	moss	plant	besthit	all	BP	mid		0.18656973030509172	0.16172322920278567	7.566666666666666	54.3
plant_arabidopsis	moss	plant	besthit	all	BP	shallow		0.3259989371998617	0.3722537637594489	89.05833333333334	54.3
plant_arabidopsis	moss	plant	besthit	all	CC	deep			0.0	0.0	54.3
plant_arabidopsis	moss	plant	besthit	all	CC	mid		0.22826736755308183	0.14081027996937315	1.8709677419354838	54.3
plant_arabidopsis	moss	plant	besthit	all	CC	shallow		0.3902525348148165	0.4025413332640229	16.910714285714285	54.3
plant_arabidopsis	moss	plant	besthit	all	MF	deep			0.0	0.0	54.3
plant_arabidopsis	moss	plant	besthit	all	MF	mid		0.4554740028040999	0.2750055418792684	3.58974358974359	54.3
plant_arabidopsis	moss	plant	besthit	all	MF	shallow		0.4910005886667286	0.4583474989168146	19.208333333333332	54.3
plant_arabidopsis	moss	plant	besthit	exp	BP	mid		0.0	0.0	4.5	54.3
plant_arabidopsis	moss	plant	besthit	exp	BP	shallow		0.21604024859425863	0.33956043956043946	85.5	54.3
plant_arabidopsis	moss	plant	besthit	exp	MF	deep			0.0	0.0	54.3
plant_arabidopsis	moss	plant	besthit	exp	MF	mid		0.0	0.0	1.0	54.3
plant_arabidopsis	moss	plant	besthit	exp	MF	shallow		0.5	0.6153846153846154	8.0	54.3
plant_arabidopsis	moss	plant	rbh	all	BP	deep			0.0	0.0	54.3
plant_arabidopsis	moss	plant	rbh	all	BP	mid		0.05452401994380974	0.06226222133317197	7.743589743589744	54.3
plant_arabidopsis	moss	plant	rbh	all	BP	shallow		0.2015447155809884	0.26294305906029747	89.49579831932773	54.3
plant_arabidopsis	moss	plant	rbh	all	CC	deep			0.0	0.0	54.3
plant_arabidopsis	moss	plant	rbh	all	CC	mid		0.13298804370232942	0.09675084888066632	2.0	54.3
plant_arabidopsis	moss	plant	rbh	all	CC	shallow		0.26373808243801267	0.3091916626916837	17.376146788990827	54.3
plant_arabidopsis	moss	plant	rbh	all	MF	deep			0.0	0.0	54.3
plant_arabidopsis	moss	plant	rbh	all	MF	mid		0.1225969836263954	0.1133489944787361	3.9158878504672896	54.3
plant_arabidopsis	moss	plant	rbh	all	MF	shallow		0.30185814702441616	0.33227299940389854	19.24576271186441	54.3
plant_arabidopsis	poplar	plant	besthit	all	BP	deep			0.0	0.0	65.9
plant_arabidopsis	poplar	plant	besthit	all	BP	mid		0.19801860095304705	0.15741015380367682	7.630252100840337	65.9
plant_arabidopsis	poplar	plant	besthit	all	BP	shallow		0.3970094368832921	0.4396728429887052	89.05833333333334	65.9
plant_arabidopsis	poplar	plant	besthit	all	CC	deep			0.0	0.0	65.9
plant_arabidopsis	poplar	plant	besthit	all	CC	mid		0.21257472686044113	0.13690048181573605	1.9661016949152543	65.9
plant_arabidopsis	poplar	plant	besthit	all	CC	shallow		0.4814542538334354	0.490581363267305	17.227272727272727	65.9
plant_arabidopsis	poplar	plant	besthit	all	MF	deep			0.0	0.0	65.9
plant_arabidopsis	poplar	plant	besthit	all	MF	mid		0.5342802289404232	0.32843222899354274	3.652173913043478	65.9
plant_arabidopsis	poplar	plant	besthit	all	MF	shallow		0.5445793798857429	0.5087896931763304	19.208333333333332	65.9
plant_arabidopsis	poplar	plant	rbh	all	BP	deep			0.0	0.0	65.9
plant_arabidopsis	poplar	plant	rbh	all	BP	mid		0.09144192057773966	0.10070668255530227	7.694915254237288	65.9
plant_arabidopsis	poplar	plant	rbh	all	BP	shallow		0.3070689560394968	0.3761691430873903	89.05833333333334	65.9
plant_arabidopsis	poplar	plant	rbh	all	CC	deep			0.0	0.0	65.9
plant_arabidopsis	poplar	plant	rbh	all	CC	mid		0.12443826015254586	0.09160401002506266	2.0350877192982457	65.9
plant_arabidopsis	poplar	plant	rbh	all	CC	shallow		0.3918998924735187	0.425699068944977	17.227272727272727	65.9
plant_arabidopsis	poplar	plant	rbh	all	MF	deep			0.0	0.0	65.9
plant_arabidopsis	poplar	plant	rbh	all	MF	mid		0.29565016967929586	0.2364223697929055	3.75	65.9
plant_arabidopsis	poplar	plant	rbh	all	MF	shallow		0.44095765173179163	0.4372940670543755	19.369747899159663	65.9
plant_arabidopsis	potato	plant	besthit	all	BP	deep			0.0	0.0	63.9
plant_arabidopsis	potato	plant	besthit	all	BP	mid		0.20649308249220755	0.16398800207922232	7.630252100840337	63.9
plant_arabidopsis	potato	plant	besthit	all	BP	shallow		0.37214593527452844	0.4118432467647107	89.05833333333334	63.9
plant_arabidopsis	potato	plant	besthit	all	CC	deep			0.0	0.0	63.9
plant_arabidopsis	potato	plant	besthit	all	CC	mid		0.2084982477839621	0.1186436967949573	1.8412698412698412	63.9
plant_arabidopsis	potato	plant	besthit	all	CC	shallow		0.4578014502869966	0.45643070006899517	17.07207207207207	63.9
plant_arabidopsis	potato	plant	besthit	all	MF	deep			0.0	0.0	63.9
plant_arabidopsis	potato	plant	besthit	all	MF	mid		0.47927700670419116	0.2743882344965246	3.58974358974359	63.9
plant_arabidopsis	potato	plant	besthit	all	MF	shallow		0.49797187279459376	0.4698253119232223	19.208333333333332	63.9
plant_arabidopsis	potato	plant	rbh	all	BP	deep			0.0	0.0	63.9
plant_arabidopsis	potato	plant	rbh	all	BP	mid		0.08299676822930288	0.09228343214078241	7.630252100840337	63.9
plant_arabidopsis	potato	plant	rbh	all	BP	shallow		0.27739777121056663	0.3425588755046399	89.05833333333334	63.9
plant_arabidopsis	potato	plant	rbh	all	CC	deep			0.0	0.0	63.9
plant_arabidopsis	potato	plant	rbh	all	CC	mid		0.12156926406926408	0.08412249515190692	2.1923076923076925	63.9
plant_arabidopsis	potato	plant	rbh	all	CC	shallow		0.3455897902804015	0.3601837853425021	16.660714285714285	63.9
plant_arabidopsis	potato	plant	rbh	all	MF	deep			0.0	0.0	63.9
plant_arabidopsis	potato	plant	rbh	all	MF	mid		0.15658871872464106	0.14032245532245533	3.8181818181818183	63.9
plant_arabidopsis	potato	plant	rbh	all	MF	shallow		0.38987943271072756	0.4106133936117201	19.369747899159663	63.9
plant_arabidopsis	rice	plant	besthit	all	BP	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	besthit	all	BP	mid		0.20408465351223462	0.15569740375129323	7.694915254237288	60.4
plant_arabidopsis	rice	plant	besthit	all	BP	shallow		0.39144405695823864	0.4280760390483225	89.05833333333334	60.4
plant_arabidopsis	rice	plant	besthit	all	CC	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	besthit	all	CC	mid		0.2221346114203257	0.12578735197782817	1.8412698412698412	60.4
plant_arabidopsis	rice	plant	besthit	all	CC	shallow		0.4480805180396892	0.4482522266825492	16.76991150442478	60.4
plant_arabidopsis	rice	plant	besthit	all	MF	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	besthit	all	MF	mid		0.5158729619894669	0.30439925351885877	3.559322033898305	60.4
plant_arabidopsis	rice	plant	besthit	all	MF	shallow		0.508539353735439	0.47411868290597536	19.208333333333332	60.4
plant_arabidopsis	rice	plant	besthit	exp	BP	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	besthit	exp	BP	mid		0.0016722408026755842	0.0031439306801625626	9.18840579710145	60.4
plant_arabidopsis	rice	plant	besthit	exp	BP	shallow		0.11466879345342681	0.1698940504095685	100.68115942028986	60.4
plant_arabidopsis	rice	plant	besthit	exp	CC	mid		0.0	0.0	4.294117647058823	60.4
plant_arabidopsis	rice	plant	besthit	exp	CC	shallow		0.1529717346037044	0.16866326605542764	18.435897435897434	60.4
plant_arabidopsis	rice	plant	besthit	exp	MF	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	besthit	exp	MF	mid		0.013813628899835796	0.022509578544061302	4.724137931034483	60.4
plant_arabidopsis	rice	plant	besthit	exp	MF	shallow		0.11529509361409765	0.16304688918406635	23.0	60.4
plant_arabidopsis	rice	plant	rbh	all	BP	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	rbh	all	BP	mid		0.10593014211973693	0.11210649724865208	7.694915254237288	60.4
plant_arabidopsis	rice	plant	rbh	all	BP	shallow		0.29004305319161544	0.35154432379355066	89.05833333333334	60.4
plant_arabidopsis	rice	plant	rbh	all	CC	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	rbh	all	CC	mid		0.1315038136466708	0.08248408454290806	1.9333333333333333	60.4
plant_arabidopsis	rice	plant	rbh	all	CC	shallow		0.3297737274801585	0.3526122345754814	16.62280701754386	60.4
plant_arabidopsis	rice	plant	rbh	all	MF	deep			0.0	0.0	60.4
plant_arabidopsis	rice	plant	rbh	all	MF	mid		0.22109788808817935	0.18560950833678105	3.8181818181818183	60.4
plant_arabidopsis	rice	plant	rbh	all	MF	shallow		0.3961380497992494	0.40353847874515036	19.369747899159663	60.4
plant_arabidopsis	rice	plant	rbh	exp	BP	mid		0.0	0.0	9.823529411764707	60.4
plant_arabidopsis	rice	plant	rbh	exp	BP	shallow		0.06730012993828632	0.10558409735502337	110.03921568627452	60.4
plant_arabidopsis	rice	plant	rbh	exp	CC	mid		0.0	0.0	5.0	60.4
plant_arabidopsis	rice	plant	rbh	exp	CC	shallow		0.10072668325518644	0.13852786728726577	22.285714285714285	60.4
plant_arabidopsis	rice	plant	rbh	exp	MF	mid		0.0	0.0	4.641025641025641	60.4
plant_arabidopsis	rice	plant	rbh	exp	MF	shallow		0.05658187599951982	0.08784649998418115	24.047619047619047	60.4
